,minute,h_a,situation,shotType,lastAction,distanceToGoal,angleToGoal
222919,61,1,3,4,27,21.4101271901294,14.4320486180286
222921,35,2,1,4,33,21.9849070947737,18.7877636212039
222926,53,2,2,1,11,9.72068280275909,37.1698334375503
222933,27,1,3,4,27,20.5069495419865,13.7887151320541
222936,35,1,3,4,27,14.508151028891,27.2377571006676
223113,27,1,3,4,29,26.7042113751411,14.7686278943781
223118,61,1,3,2,38,27.3474223424735,14.6045409902904
223119,6,2,3,4,27,11.056477277684,30.3733081963569
223121,25,2,2,1,11,6.56859344865474,52.8023444990671
223125,3,1,3,4,1,10.3354557050321,35.2796771838674
223126,4,1,3,2,27,14.3490930539426,22.7451107042361
223130,33,1,5,1,11,10.0761301858631,39.6413533524866
223264,82,1,3,4,24,15.1440227592571,22.7818592043432
223265,84,1,2,1,24,9.92190414846709,35.5244824250426
223269,30,2,5,4,1,27.8157743274828,14.8884481226601
223271,46,2,5,4,24,15.4092830289191,26.4466395903891
223275,60,2,3,4,27,25.8215582147377,13.4947935849883
223277,74,2,5,4,11,11.7426408709896,34.4224776817665
223281,86,2,5,1,1,11.59708780542,27.2079578995293
223616,13,1,2,1,11,10.3887029122845,20.0968449985633
223620,43,1,2,4,19,17.5871921361839,12.5917075012956
223625,79,1,2,2,27,26.0177889138533,13.5464813293779
223626,91,1,2,4,1,26.3530236425952,13.6378939863251
223629,12,2,3,1,1,9.99065206082039,23.5479359274203
223633,37,2,3,4,27,30.1990389221824,13.2364668917927
223874,77,1,3,2,27,22.3796247812087,16.7603662885009
223877,30,2,2,2,27,15.009688095073,20.486115378603
223886,10,1,3,4,29,14.024897212295,28.2230775315452
223887,12,1,2,1,1,9.78441333039657,40.9617292357256
223891,57,1,5,1,11,8.29932979365797,47.5800240937845
224038,83,1,2,2,1,19.9617222526084,20.7685034178991
224045,2,2,3,1,11,7.32122951927888,38.7616230524446
224048,39,2,3,2,23,29.9498585138561,13.9233688073956
224052,55,2,2,4,3,3.00448094892677,76.6760356655628
224053,63,2,3,4,27,18.7224018911353,18.4101681553467
224054,84,2,3,4,27,42.9862114624245,8.85904920374364
224126,38,2,3,4,27,25.8026004213253,15.9135040613456
224132,77,2,3,4,3,17.3230845071185,20.1675082968819
224140,29,1,3,2,27,26.0489850507197,15.9906851476698
224454,7,2,3,2,27,18.2268772882968,17.1488976191405
224463,43,2,3,4,27,22.3717158750326,18.5773024213918
224464,62,2,3,4,38,16.881451337941,23.8206771404699
224637,43,2,3,2,2,22.5728267503494,18.2614989994895
224918,78,2,3,4,27,13.6856685855606,26.3358661857805
224919,79,2,3,2,8,12.6921631894651,20.2782936478929
224925,45,1,3,4,3,16.5244111629519,24.5055313142011
224926,55,1,2,2,24,25.6323493708924,15.9924680209504
225162,82,2,3,4,27,24.2649840997003,11.6241737208155
225166,1,1,3,4,24,9.8623445863776,19.6670032377211
225176,69,2,3,4,27,17.4783367130399,20.7522108366326
225390,76,2,3,4,27,27.7855888702218,14.9741037855426
225392,17,1,4,4,33,12.1678110192425,33.2803475559272
225395,91,1,3,4,2,24.2845686765618,11.6788130869188
225398,5,2,2,2,24,14.4859446542085,20.9781069186376
225548,73,2,3,1,11,10.197280893147,19.180922165116
225549,73,2,2,1,11,11.3206999673655,34.3379400751425
225550,74,2,3,1,1,15.6274996567466,21.4508117043966
225879,84,1,3,4,27,19.3803234003348,20.9050747248758
225882,58,2,3,2,24,14.9607281792483,22.0693086518663
225886,85,2,3,2,2,29.5750031057505,13.6917815775048
225887,93,2,2,4,24,25.5752202622867,15.8075187484327
225888,3,1,3,4,25,13.0686932752249,28.4594991566811
225889,5,1,3,2,8,18.0984002320906,16.3615092234585
225890,5,1,3,4,29,28.0345962243065,14.1819445514771
226119,68,2,3,2,8,14.0188906818281,29.1699195289603
226124,85,2,3,4,27,19.8709058676247,10.2784007087469
226125,92,2,3,1,11,16.2257100291037,21.3375669218232
226126,10,1,3,4,27,26.4204885484041,14.1758337874681
226130,36,1,3,4,24,41.4149444831948,9.68810704189706
