,minute,h_a,situation,shotType,lastAction,distanceToGoal,angleToGoal
220712,20,1,3,4,27,16.3801566433974,25.190466617001
220713,22,1,3,4,2,16.6207217734183,22.1190766692526
220714,25,1,3,4,27,17.0536282997307,20.2271389012448
220715,31,1,3,4,38,18.256303194245,20.7876886073324
220716,35,1,3,2,27,8.52711144704603,45.6698372331298
220717,43,1,3,4,3,13.09042318367,31.1044379791428
220718,51,1,1,2,33,33.5688211322127,12.3427496714063
220719,56,1,3,2,27,17.1510693072749,20.6955548010843
220720,61,1,3,4,27,21.8336768730605,16.7131339443675
220721,76,1,4,4,33,12.1678110192425,33.2803475559272
220722,96,1,1,4,33,30.5566587709929,11.9307126517066
220723,98,1,3,4,2,43.58020455656,9.19097000538152
220917,5,2,3,2,8,9.78441333039657,40.9617292357256
220918,8,2,3,4,27,18.8693071679477,13.4961980790568
220919,9,2,3,4,38,15.9365991767305,23.1758250243589
220920,9,2,2,1,11,5.47750985680149,67.0387760856268
220921,16,2,3,4,27,22.8352348384778,17.4672238634161
220922,31,2,3,4,1,9.97500080179695,40.2979156374245
220923,32,2,2,1,1,15.3022201368488,7.14400130245753
220924,42,2,3,1,11,13.4485718993811,30.4324776775757
220925,43,2,3,4,24,10.6871320973775,26.359825260004
220926,44,2,2,1,1,10.7113917157412,34.906309066686
220927,47,2,1,2,33,27.2019358022722,14.9836215067483
220928,48,2,3,4,24,15.5884470375575,26.3552098706634
220929,48,2,5,1,1,10.542708477081,38.1767878023013
220930,48,2,3,1,11,8.87080212241528,44.6765376620398
220931,52,2,3,4,8,13.5167128508626,20.6462166230642
220932,56,2,3,2,27,31.9100568838888,12.5901822601297
220933,57,2,3,2,8,20.1467828543897,15.4353843566584
220934,60,2,3,4,27,17.2318141082825,16.6035462379908
220935,73,2,3,4,38,17.5785901414173,21.6929431087116
220936,84,2,3,4,27,29.7518970880948,13.2940751722399
221035,2,1,3,4,27,19.1311718320004,16.3975132397439
221036,2,1,2,4,27,24.4590671093488,15.5681883313742
221037,9,1,3,4,27,17.8558552212181,14.5307148014442
221038,11,1,3,4,27,17.0592968299663,24.156029718734
221039,13,1,3,2,27,21.132818369719,19.6273281315051
221040,18,1,3,4,8,14.4979513332729,28.3233865186981
221041,18,1,3,4,24,7.01431869789251,42.7085195099607
221042,27,1,3,4,24,30.5549986595822,13.6611458286194
221043,29,1,3,2,27,16.4579762562447,23.549523025024
221044,29,1,3,4,8,14.9163169098406,22.3761056177939
221045,36,1,3,2,19,17.5190706130889,13.4029052507868
221046,39,1,3,4,27,18.173041194851,16.1008959589301
221047,52,1,3,2,38,12.4557121101485,31.9459830366992
221048,56,1,3,4,2,20.5232118773972,18.9329115408899
221049,64,1,3,4,38,16.6558454836187,23.8689587845363
221050,66,1,3,2,27,28.7328337082607,12.4863097850951
221051,68,1,3,4,38,13.127735846057,31.1515500618179
221052,69,1,3,2,27,15.2229812558109,20.6391300016666
221053,71,1,3,4,27,5.0561692891581,71.7446505718864
221054,73,1,3,4,24,5.64517162689441,65.6072633988358
221055,77,1,3,4,39,12.0592949930387,26.0583722341027
221056,77,1,3,4,24,12.5756023440212,29.8326621100303
221057,78,1,3,4,27,21.0112320153006,19.0206618745579
221058,82,1,3,4,27,10.8608890690912,32.8968260359582
221059,88,1,3,4,27,26.0359104786066,15.8836858643272
221275,1,2,3,2,24,20.0698806099809,20.4577796837223
221276,6,2,5,4,27,27.7470543481646,14.5246953663263
221277,6,2,5,4,29,8.57594153348427,44.5347637700678
221278,9,2,3,4,27,26.7466062541904,13.246395707629
221279,10,2,3,4,29,9.38021325075676,42.5224146283866
221280,24,2,3,4,38,15.2689473441479,20.5184884773592
221281,26,2,3,1,1,4.316194238738,80.095574431145
221282,37,2,3,2,24,20.1252234038154,16.1965024533526
221283,42,2,3,4,3,14.7329184198852,26.9976265054301
221284,43,2,3,4,27,29.4823338560205,13.9700046612681
221285,47,2,3,2,11,17.0136595477074,6.51198480119589
221286,48,2,3,4,24,16.9168507933337,12.7026817481876
221287,54,2,3,4,27,14.7565396572467,27.4302081585688
221288,54,2,3,4,29,17.6010274614073,20.3455439359406
221289,56,2,2,1,8,8.6274183672737,45.9182416615934
221290,58,2,3,2,27,20.2654880412268,18.1048968371761
221291,63,2,3,4,27,24.5873614555469,16.785667579542
221292,65,2,3,2,27,10.5921958837582,27.8789061432266
221293,75,2,3,4,27,13.4626016842452,29.7868024286737
221294,77,2,3,4,27,32.1152585174034,11.9368000809388
221295,78,2,3,2,27,14.9286491693647,20.1494941716405
221296,78,2,2,4,24,23.6191708203695,15.6910174795909
221297,85,2,3,4,27,20.2486941040422,16.8207515385635
221298,86,2,3,2,19,7.88577008636326,49.7559785619359
221299,89,2,3,2,2,32.8064550752924,12.0421548827008
221487,7,2,1,4,33,27.620439982716,15.0938048728187
221488,7,2,5,2,29,19.1934710344426,18.8851626227469
221489,12,2,3,4,24,16.7858014295886,23.3866176180927
221490,17,2,3,4,27,13.7312384144369,26.5767629045575
221491,22,2,3,4,27,29.9666903487152,13.7203361761326
221492,46,2,3,4,38,7.99195046922224,10.3551429058885
221493,46,2,3,2,29,11.3567217679104,35.6857784864075
221494,51,2,3,4,27,24.5017209182465,11.3294620486859
221495,52,2,2,4,11,23.2289288057825,17.8149700461342
221496,53,2,3,2,38,22.1614034231732,18.3363998778086
221497,55,2,3,4,27,15.4568246715707,26.4545134400466
221498,57,2,3,4,11,8.77699601532958,44.7218661003459
221499,59,2,3,1,1,5.23949036371816,69.1424900871537
221500,61,2,3,4,27,16.0974539912372,21.3542084199354
221501,74,2,3,4,27,19.7458382072673,20.9961593784735
221502,77,2,3,4,19,15.6610666833583,24.4237127883271
221503,80,2,3,2,24,25.7453723985011,16.1699377851263
221504,81,2,3,4,19,16.7292563204453,24.0881968352994
221771,8,1,3,4,27,13.9587019235157,29.025922364637
221772,10,1,3,4,27,17.6900961975642,18.0492015058993
221773,14,1,2,4,19,17.0559653214323,21.8801886780088
221774,24,1,3,2,8,16.7856654291989,24.0745607064423
221775,27,1,3,2,19,5.4912687331631,65.5702473058227
221776,34,1,3,1,1,4.46272641195544,78.5807284134163
221777,34,1,3,4,19,13.8472812414259,23.5213689270713
221778,35,1,2,4,11,22.3157829553199,16.6034437393179
221779,39,1,3,4,27,27.9401201869852,14.9207030353066
221780,40,1,2,1,1,9.98654219437338,40.2224126140446
221781,40,1,2,4,24,13.162236563001,12.4719637844963
221782,43,1,2,1,11,10.349551922668,34.8805354426897
221783,50,1,3,4,39,11.2638263594594,29.3433089030342
221784,51,1,3,4,8,24.9067892688886,16.1046157823548
221785,53,1,3,4,8,9.31666817079414,17.4386276802875
221786,61,1,3,2,39,11.2956947405583,28.2996835090192
221787,63,1,2,1,11,4.85740823938854,73.2179595465817
221788,64,1,3,2,8,27.2227011695443,14.79180715509
221789,65,1,2,1,11,7.9460021226427,41.8659502831792
221790,73,1,3,2,39,8.94006544009523,37.3250282231694
221791,83,1,3,4,8,15.9334542260762,23.4932240335107
221792,88,1,3,4,24,19.9862678665477,16.6275172010289
221793,89,1,2,1,11,9.77640386647231,41.0157572405642
222172,4,1,3,2,12,20.0043617391369,20.5850439292973
222173,4,1,3,4,24,18.4062539740223,19.2688225536843
222174,9,1,3,4,27,24.0686259527912,14.8339644712886
222175,11,1,3,2,27,16.0405010873099,25.151862347479
222176,15,1,3,1,8,11.1152335172971,32.1280866309045
222177,19,1,3,4,27,4.26671938049858,80.4012991346984
222178,24,1,3,1,11,8.50921977568397,46.5329827834086
222179,26,1,3,1,1,14.8316054328886,27.681555229138
222180,30,1,3,4,27,30.6770920793845,13.5999847106922
222181,31,1,2,1,1,10.5223986997261,35.4033354751301
222182,32,1,3,4,27,27.4216524848522,14.8622951505269
222183,32,1,3,4,11,5.84120766729146,56.6692664350271
222184,35,1,3,4,8,10.1139288706563,38.5000550054133
222185,40,1,3,2,27,27.6877112487909,14.9680687867925
222186,40,1,3,2,8,16.5335509938606,24.0580492040524
222187,44,1,5,2,11,9.13499767118001,43.6676955749118
222188,47,1,3,2,27,28.1736812491072,14.7338181359259
222189,47,1,3,2,24,4.76887529569705,72.6821064705488
222190,49,1,3,2,38,25.3086072315329,15.0897238342673
222191,54,1,3,4,8,8.05192357642458,47.8744484690849
222192,60,1,3,4,8,11.1841347916389,21.4176210872254
222193,61,1,3,2,8,15.8662606563683,22.7444065535148
222194,62,1,2,1,1,9.92297871429717,40.3406730810976
222195,65,1,3,4,27,8.30308043720245,45.2885351792495
222196,67,1,3,1,11,9.03397445804502,44.0968052643457
222197,74,1,3,2,16,15.1732426987485,12.7817713724624
222198,76,1,3,4,8,12.9648581261256,26.1921086995744
222199,78,1,3,4,27,11.5380869982875,26.8908564114
222200,82,1,3,1,8,13.5382445964905,30.0747312021363
222201,85,1,3,2,27,25.815241466134,13.1820647028911
222368,3,2,3,2,8,25.0211484708594,13.5427871093871
222369,4,2,3,2,2,16.7499446583325,20.0704245183474
222370,8,2,3,4,24,18.5509418501816,19.4546310137685
222371,11,2,3,4,24,15.4800940278887,22.346321366403
222372,11,2,3,4,29,6.41772701639601,59.3419519992335
222373,19,2,3,2,38,12.5974014986452,22.9372436500908
222374,31,2,3,4,24,22.0003703152457,18.2576580617902
222375,34,2,3,2,27,27.4963913484099,15.1158658024643
222376,40,2,3,1,1,10.0912883221123,38.0314746293341
222377,43,2,3,1,11,10.3011924525972,39.0896389559659
222378,46,2,1,2,33,31.6085319105244,12.5716914540083
222379,46,2,5,4,8,11.4248257802315,34.566745765771
222380,46,2,5,4,29,21.9890110500621,13.8673117144951
222381,47,2,2,4,27,19.2954276148633,11.9696103047689
222382,47,2,3,4,27,32.4467413666401,12.8708793812544
222383,51,2,3,2,27,5.38733362892959,65.6846805832905
222384,61,2,3,4,39,12.3199700354238,31.1902550919964
222385,65,2,3,2,27,13.2545550801485,30.0191588728414
222386,67,2,3,2,27,19.4486517573542,19.0590768278817
222387,68,2,3,4,27,33.4892675890848,10.4149095605266
222388,70,2,3,1,11,7.6624373789729,41.4103571043257
222389,85,2,3,2,27,20.2654331102513,20.4744831316493
222390,92,2,3,2,27,18.6929693496495,18.9367270942931
222519,8,1,3,4,19,5.49496901126518,63.0559632919095
222520,16,1,3,4,27,15.3183014100933,19.5107583332245
222521,19,1,2,1,1,9.15131414856369,42.2015539057528
222522,25,1,3,4,27,28.3208373753258,13.1643342102917
222523,28,1,3,4,27,29.4930920364067,13.6691388803869
222524,31,1,3,4,8,9.8575544887926,30.4200691762863
222525,49,1,3,4,27,16.8112895590779,24.5499595947511
222526,51,1,3,2,38,14.9618356350646,7.90078972611589
222527,52,1,2,4,27,16.2926344736526,15.6709017516557
222528,54,1,3,4,8,15.7230768359918,25.7903444381864
222529,58,1,1,2,33,28.4659746979925,14.5442588029079
222530,62,1,3,4,38,14.2027873024005,28.8535306764442
222531,64,1,3,2,27,24.0569048767469,17.1510160212249
222532,74,1,5,4,1,15.4027478640014,16.9924838492903
222533,76,1,3,4,27,31.3972615337369,11.6131449341103
222534,77,1,3,4,24,19.5948869538181,20.4728370743959
222535,78,1,2,1,1,7.69067280642513,49.2163264068936
222536,85,1,1,4,33,29.035290403653,13.7432063357409
222537,85,1,5,1,29,13.0395756483458,29.2223232916611
222538,87,1,2,2,19,17.744461422527,18.5998647482048
222539,87,1,2,4,29,12.6106495841493,13.3599168976141
222869,2,2,3,4,27,19.4261135734444,21.3384955895769
222870,8,2,3,2,8,16.7738877728549,19.1397879345045
222871,29,2,3,4,24,22.8511345010349,17.7583568557857
222872,36,2,3,2,27,27.4607318075662,12.9160594568296
222873,36,2,3,2,24,14.5011728250807,16.5247658471443
222874,45,2,3,2,3,4.57414265224241,66.003589918358
222875,48,2,3,2,24,15.2366024980183,26.1918802983418
222876,59,2,3,4,27,30.7782657359078,12.8422265191133
222877,62,2,3,4,27,27.8456505157892,14.044499186657
222878,62,2,3,4,29,16.5987384194112,21.3050326346421
222879,64,2,3,4,27,17.0304218912494,23.9668187532208
222880,78,2,1,4,33,28.8686065773081,14.403669448556
222881,80,2,3,2,27,17.4817150691423,22.5668289165451
222882,80,2,3,2,29,23.3414299185624,17.7255034675789
222883,81,2,2,1,1,7.68844750258463,47.5389023228592
222884,84,2,2,4,24,18.7525506829134,21.6844954013024
222885,85,2,2,1,1,6.89869825917517,51.5329434542684
222886,90,2,3,4,27,8.18821045958563,47.8063391522576
222887,92,2,3,4,27,26.563887294243,11.2407176651764
223125,3,1,3,4,1,10.3354557050321,35.2796771838674
223126,4,1,3,2,27,14.3490930539426,22.7451107042361
223127,4,1,3,4,29,22.7889419068683,17.297951134294
223128,9,1,2,1,8,9.65438128780366,40.9160444903098
223129,23,1,3,4,8,30.4494822554181,11.4592252032251
223130,33,1,5,1,11,10.0761301858631,39.6413533524866
